0.0239 -59.9815 33.5205
0.024 -60.0072 33.3374
0.0241 -59.9301 33.1055
0.0242 -60.0329 32.8369
0.0243 -60.0072 32.7026
0.0244 -60.0843 32.5317
0.0245 -60.11 32.1899
0.0246 -60.11 32.0312
0.0247 -60.1614 31.7139
0.0248 -60.1871 31.3599
0.0249 -60.2128 30.9936
0.025 -60.2128 30.835
0.0251 -60.2642 30.542
0.0252 -60.2642 30.2612
0.0253 -60.3413 30.1392
0.0254 -60.3413 30.0659
0.0255 -60.367 29.9194
0.0256 -60.3927 29.5166
0.0257 -60.4184 29.126
0.0258 -60.5212 28.9551
0.0259 -60.4955 28.772
0.026 -60.5212 28.7476
0.0261 -60.5212 28.7598
0.0262 -60.5469 28.7109
0.0263 -60.5726 28.6377
0.0264 -60.5469 28.3447
0.0265 -60.5726 27.9419
0.0266 -60.6497 27.6245
0.0267 -60.6497 27.2949
0.0268 -60.624 26.8433
0.0269 -60.6754 26.6235
0.027 -60.7268 26.6357
0.0271 -60.7525 26.5137
0.0272 -60.8039 26.3916
0.0273 -60.8039 26.2085
0.0274 -60.8039 26.0254
0.0275 -60.8296 25.708
0.0276 -60.8296 25.3784
0.0277 -60.8039 25.1709
0.0278 -60.8296 24.9756
0.0279 -60.8039 24.8047
0.028 -60.8039 24.6338
0.0281 -60.8039 24.5972
0.0282 -60.7782 24.6704
0.0283 -60.8296 24.646
0.0284 -60.8553 24.6582
0.0285 -60.9324 24.5728
0.0286 -60.9838 24.3286
0.0287 -60.9838 24.3042
0.0288 -60.9838 24.1943
0.0289 -61.0352 23.9136
0.029 -61.0352 23.6084
0.0291 -61.0609 23.3398
0.0292 -61.0352 23.0835
0.0293 -61.0866 22.876
0.0294 -61.0352 22.5586
0.0295 -61.0609 22.3999
0.0296 -61.0609 22.2168
0.0297 -61.0352 22.1558
0.0298 -61.0866 21.8872
0.0299 -61.0609 21.582
0.03 -61.0609 21.3745
0.0301 -61.0609 21.2891
0.0302 -61.138 21.2158
0.0303 -61.138 21.228
0.0304 -61.138 21.1548
0.0305 -61.1123 21.0327
0.0306 -61.1894 20.8984
0.0307 -61.1637 20.6299
0.0308 -61.1637 20.3125
0.0309 -61.138 20.1904
0.031 -61.215 20.1782
0.0311 -61.1637 20.3735
0.0312 -61.2407 20.1538
