0.0388	-2.77771	8.98895	6.3559	-2.83875
0.0389	-2.68433	8.97095	6.59363	-2.77466
0.039	-2.60254	8.99384	6.43494	-2.82349
0.0391	-2.68097	8.98743	6.39557	-2.71545
0.0392	-2.59735	8.84979	6.35254	-2.56775
0.0393	-2.39563	8.9447	6.3028	-2.33185
0.0394	-2.5235	8.91205	6.35925	-2.33337
0.0395	-2.66418	8.95142	6.21552	-2.27264
0.0396	-2.71515	8.97095	6.17981	-2.2171
0.0397	-2.59216	9.09851	6.22559	-2.16949
0.0398	-2.56775	9.14429	6.21399	-2.19696
0.0399	-2.60529	9.45221	6.23291	-2.05292
0.04	-2.61688	9.41467	6.4679	-2.0871
0.0401	-2.57751	9.50134	6.40472	-2.16217
0.0402	-2.54608	9.31305	6.41296	-2.15515
0.0403	-2.58362	9.47205	6.40656	-2.10785
0.0404	-2.6297	9.5047	6.44928	-1.98975
0.0405	-2.64587	9.39819	6.40137	-1.98181
0.0406	-2.66907	9.36707	6.44836	-1.76208
0.0407	-2.71637	9.47021	6.30981	-1.78802
0.0408	-2.66388	9.4046	6.16821	-1.72394
0.0409	-2.63947	9.4458	6.09314	-1.94183
0.041	-2.52319	9.22455	6.026	-1.95465
0.0411	-2.60834	9.24103	5.78033	-2.04285
0.0412	-2.7655	9.18213	5.62134	-2.05383
0.0413	-2.57233	9.15588	5.66833	-1.9458
0.0414	-2.65594	9.15588	5.6134	-2.00775
0.0415	-2.78809	8.99231	5.55176	-1.81976
0.0416	-2.75696	8.91357	5.55725	-1.70319
0.0417	-2.77008	8.92181	5.49011	-1.75903
0.0418	-2.67517	8.83331	5.48065	-1.70624
0.0419	-2.59644	8.94653	5.2774	-1.68823
0.042	-2.49512	8.97766	5.10864	-1.66016
0.0421	-2.45728	8.92853	5.24048	-1.46851
0.0422	-2.33154	8.8974	5.08728	-1.3913
0.0423	-2.27905	8.90564	5.0061	-1.47644
0.0424	-2.18567	9.02496	4.99481	-1.58417
0.0425	-2.16461	9.00208	4.9118	-1.65466
0.0426	-2.19055	9.09698	5.00031	-1.58051
0.0427	-2.33002	9.21967	4.85596	-1.55426
0.0428	-2.14661	9.28192	4.83582	-1.66504
0.0429	-2.07947	9.30634	4.67621	-1.59821
0.043	-2.15149	9.25232	4.45282	-1.6272
0.0431	-2.15149	9.22302	4.59106	-1.60919
0.0432	-2.18414	9.41956	4.49341	-1.60553
0.0433	-2.15118	9.39667	4.42657	-1.80542
0.0434	-2.16736	9.35242	4.2514	-1.90338
0.0435	-2.30988	9.33594	4.15131	-1.82983
0.0436	-2.22656	9.36066	4.2038	-1.70166
0.0437	-2.09717	9.17542	4.13757	-1.5509
0.0438	-2.2052	8.96606	3.98651	-1.47705
0.0439	-2.18872	8.82843	3.81866	-1.40045
0.044	-2.30011	9.04968	3.8736	-1.37878
0.0441	-2.22473	9.13605	3.79852	-1.48346
0.0442	-2.22961	8.98895	3.78906	-1.65161
0.0443	-2.08405	8.87451	3.74023	-1.65833
0.0444	-2.23938	8.90381	3.70422	-1.70563
0.0445	-2.23633	8.93494	3.90869	-1.5451
0.0446	-2.38342	8.9563	3.93799	-1.60706
0.0447	-2.43561	9.16229	4.11407	-1.63635
0.0448	-2.44568	9.16901	4.10522	-1.64917
0.0449	-2.43256	9.33441	4.06494	-1.48376
0.045	-2.42279	9.38843	4.05609	-1.37543
0.0451	-2.39166	9.41772	4.25476	-1.40167
0.0452	-2.28363	9.52271	4.13574	-1.53076
0.0453	-2.37366	9.54712	4.11621	-1.36688
0.0454	-2.26074	9.51294	4.08386	-1.54846
0.0455	-2.20673	9.50806	4.17542	-1.46332
0.0456	-2.32788	9.60297	3.92456	-1.47766
0.0457	-2.38342	9.41772	3.76709	-1.4566
0.0458	-2.547	9.32617	3.57025	-1.44135
0.0459	-2.51587	9.24255	3.32397	-1.49719
